Order ID,Order Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2016-12719,2017-09-10,Same Day,Home Office,Illinois,South,Office Supplies,Tables,4779.75,2,0.08,405.24
CA-2017-87236,2019-02-20,Same Day,Corporate,New York,East,Technology,Paper,2576.46,6,0.29,-111.04
CA-2016-28787,2022-03-20,Same Day,Consumer,California,East,Office Supplies,Phones,3994.49,1,0.23,-691.32
CA-2016-58845,2019-03-14,Standard Class,Home Office,California,East,Furniture,Copiers,4822.9,5,0.33,-1281.82
CA-2019-43062,2019-10-09,Second Class,Corporate,Texas,Central,Office Supplies,Binders,764.7,5,0.4,-254.81
CA-2016-97263,2018-04-04,First Class,Home Office,Illinois,East,Office Supplies,Chairs,101.16,4,0.38,-14.89
CA-2019-70461,2021-09-19,First Class,Home Office,Washington,West,Technology,Binders,4346.13,5,0.47,-1280.84
CA-2017-76672,2019-07-06,First Class,Consumer,New York,South,Technology,Binders,984.41,1,0.2,-56.87
CA-2015-44832,2018-05-14,First Class,Consumer,Florida,South,Office Supplies,Accessories,221.97,6,0.1,-5.24
CA-2016-22987,2019-08-08,Same Day,Corporate,Texas,Central,Technology,Accessories,808.88,7,0.28,-37.97
CA-2019-11007,2022-06-18,Second Class,Consumer,New York,Central,Technology,Copiers,1926.73,8,0.06,135.36
CA-2017-57517,2022-05-04,Second Class,Corporate,Illinois,West,Technology,Copiers,1104.14,2,0.14,-26.13
CA-2016-97272,2018-05-23,Standard Class,Home Office,New York,East,Technology,Phones,1533.22,7,0.1,173.38
CA-2016-71246,2020-08-20,Second Class,Home Office,Ohio,Central,Technology,Copiers,4876.72,6,0.2,-49.97
CA-2018-36660,2018-05-16,Second Class,Corporate,California,South,Office Supplies,Phones,3524.98,9,0.06,284.12
CA-2019-92197,2019-03-14,Second Class,Home Office,Ohio,Central,Technology,Accessories,3563.84,8,0.02,678.45
CA-2018-82595,2018-08-21,Standard Class,Consumer,California,Central,Furniture,Accessories,482.48,4,0.33,-102.38
CA-2018-17491,2017-06-15,First Class,Home Office,Texas,East,Office Supplies,Tables,3663.17,9,0.31,-224.52
CA-2017-60192,2020-12-09,Second Class,Consumer,Illinois,Central,Office Supplies,Tables,3699.33,1,0.35,-897.72
CA-2018-73888,2018-04-07,Standard Class,Corporate,Illinois,West,Office Supplies,Paper,3302.13,6,0.33,-793.47
CA-2016-19077,2019-07-09,Standard Class,Corporate,New York,South,Technology,Accessories,1149.9,8,0.06,213.43
CA-2015-30953,2017-04-24,Same Day,Home Office,Texas,East,Furniture,Chairs,2120.95,4,0.15,163.26
CA-2017-77889,2020-12-27,Standard Class,Home Office,Illinois,South,Technology,Tables,4232.92,2,0.06,150.94
CA-2019-31195,2019-09-19,First Class,Consumer,Washington,West,Office Supplies,Phones,3354.31,2,0.42,-1143.61
CA-2018-97266,2020-10-11,Second Class,Consumer,Washington,West,Office Supplies,Binders,3666.52,1,0.37,-404.78
CA-2018-37083,2022-05-06,Standard Class,Home Office,Ohio,Central,Office Supplies,Copiers,2941.0,5,0.1,423.94
CA-2019-54064,2021-09-15,First Class,Home Office,California,Central,Office Supplies,Copiers,2253.44,6,0.17,-86.05
CA-2017-37082,2017-07-26,Standard Class,Corporate,New York,Central,Technology,Paper,3797.67,4,0.48,-1008.09
CA-2016-54569,2021-11-27,Standard Class,Corporate,Florida,South,Furniture,Tables,348.95,4,0.3,-76.41
CA-2016-36029,2020-06-12,Standard Class,Corporate,California,West,Furniture,Binders,3369.07,5,0.4,-752.1
CA-2016-24288,2021-01-05,Standard Class,Home Office,Texas,East,Office Supplies,Binders,4986.05,5,0.13,-375.54
CA-2017-16540,2020-10-10,Standard Class,Home Office,Illinois,Central,Furniture,Tables,3903.16,9,0.11,147.93
CA-2015-91958,2018-05-30,First Class,Home Office,California,South,Office Supplies,Chairs,1459.91,8,0.39,-469.05
CA-2019-85932,2020-05-16,Second Class,Corporate,Florida,Central,Office Supplies,Chairs,1396.32,9,0.34,-239.07
CA-2017-33411,2018-12-10,Second Class,Home Office,Florida,West,Furniture,Paper,3339.42,3,0.34,-616.39
CA-2016-88797,2022-02-20,Second Class,Consumer,Washington,East,Office Supplies,Chairs,4480.31,3,0.28,-532.73
CA-2018-13093,2020-02-23,Second Class,Home Office,Texas,West,Furniture,Paper,2893.97,1,0.28,-632.82
CA-2017-32042,2017-05-18,First Class,Home Office,California,South,Office Supplies,Phones,2641.74,6,0.37,-606.53
CA-2017-54413,2017-12-05,Same Day,Home Office,New York,Central,Furniture,Tables,810.32,4,0.14,80.32
CA-2018-43756,2018-06-21,Same Day,Home Office,California,West,Office Supplies,Binders,3580.13,8,0.18,-135.23
CA-2019-49214,2017-03-09,First Class,Home Office,Washington,South,Furniture,Paper,3514.47,2,0.44,-742.28
CA-2019-38602,2021-05-16,First Class,Consumer,Ohio,Central,Office Supplies,Copiers,4835.09,2,0.15,-36.89
CA-2018-58901,2021-04-14,Standard Class,Consumer,Florida,East,Office Supplies,Chairs,1507.96,7,0.27,-172.19
CA-2017-73416,2018-01-18,Standard Class,Home Office,Texas,West,Office Supplies,Copiers,3784.66,5,0.35,-601.86
CA-2019-15626,2017-01-19,Standard Class,Corporate,Texas,Central,Furniture,Paper,2175.99,1,0.5,-462.03
CA-2015-22857,2018-11-14,Second Class,Home Office,New York,Central,Technology,Accessories,2796.78,7,0.22,-399.34
CA-2018-29982,2021-01-13,Standard Class,Home Office,Texas,Central,Office Supplies,Paper,4084.1,7,0.21,-619.85
CA-2016-11980,2017-03-15,Same Day,Home Office,Washington,Central,Office Supplies,Chairs,1117.76,6,0.42,-243.68
CA-2017-36431,2018-07-27,Second Class,Corporate,Washington,West,Furniture,Accessories,1720.92,4,0.4,-193.99
CA-2015-92711,2019-07-28,Standard Class,Corporate,Washington,Central,Office Supplies,Accessories,3868.81,8,0.37,-280.76
CA-2018-36385,2021-08-16,Second Class,Corporate,Texas,South,Office Supplies,Chairs,2856.58,2,0.23,-168.42
CA-2018-28639,2020-07-23,Same Day,Consumer,Texas,West,Office Supplies,Accessories,471.19,2,0.16,3.31
CA-2017-31563,2019-12-08,Standard Class,Corporate,Washington,Central,Office Supplies,Tables,2156.63,2,0.3,-191.42
CA-2015-15776,2017-07-30,Same Day,Consumer,Texas,West,Technology,Binders,2937.3,3,0.44,-737.53
CA-2019-78916,2019-05-05,Same Day,Consumer,Texas,South,Technology,Copiers,4548.49,6,0.44,-1052.88
CA-2017-95553,2022-04-28,Same Day,Corporate,Florida,South,Office Supplies,Tables,950.56,1,0.05,207.7
CA-2018-49110,2018-10-13,Standard Class,Corporate,California,West,Office Supplies,Tables,4031.71,2,0.21,107.15
CA-2017-71788,2021-07-04,First Class,Corporate,Illinois,Central,Office Supplies,Chairs,661.82,2,0.23,-36.92
CA-2018-15655,2019-09-21,Standard Class,Consumer,Texas,Central,Technology,Chairs,1218.76,1,0.49,-395.53
CA-2018-63625,2018-11-26,Same Day,Home Office,Illinois,South,Technology,Copiers,1224.29,3,0.34,-159.28
CA-2017-25251,2018-06-24,Standard Class,Corporate,Ohio,Central,Furniture,Binders,4388.62,7,0.2,-158.31
CA-2015-57837,2021-09-29,Same Day,Corporate,Illinois,South,Furniture,Paper,1003.1,1,0.01,154.92
CA-2015-38541,2020-04-29,First Class,Corporate,Florida,Central,Office Supplies,Tables,3936.93,7,0.28,-889.45
CA-2018-61027,2020-08-31,Second Class,Consumer,Texas,South,Office Supplies,Accessories,2314.41,5,0.05,100.71
CA-2018-18712,2019-06-20,First Class,Consumer,Washington,East,Technology,Binders,4995.46,9,0.42,-1238.23
CA-2015-15109,2021-05-06,First Class,Home Office,Illinois,Central,Office Supplies,Tables,4197.07,2,0.38,-521.85
CA-2019-59268,2021-08-12,Second Class,Corporate,Texas,Central,Office Supplies,Paper,3701.12,1,0.23,-408.3
CA-2016-64615,2019-02-19,Standard Class,Consumer,New York,Central,Technology,Accessories,4354.92,9,0.21,-127.77
CA-2017-39759,2021-05-05,Second Class,Home Office,Ohio,West,Technology,Tables,3173.81,8,0.45,-995.81
CA-2019-70112,2022-04-08,Standard Class,Corporate,Washington,Central,Technology,Phones,4219.82,6,0.14,-269.22
CA-2019-36589,2021-11-17,Standard Class,Consumer,New York,West,Technology,Copiers,1313.02,5,0.12,222.65
CA-2016-93309,2020-02-11,Same Day,Corporate,New York,West,Furniture,Binders,497.54,8,0.47,-102.66
CA-2017-31804,2017-06-19,Same Day,Corporate,Illinois,South,Technology,Copiers,3083.5,8,0.4,-1018.72
CA-2015-74288,2021-01-31,Second Class,Consumer,New York,West,Technology,Chairs,2179.11,5,0.41,-392.36
CA-2018-30581,2021-08-29,First Class,Consumer,Florida,West,Office Supplies,Tables,2137.94,7,0.1,78.88
CA-2015-40087,2022-04-29,Second Class,Consumer,Florida,East,Office Supplies,Accessories,2638.47,1,0.07,603.45
CA-2017-42981,2019-11-04,Standard Class,Corporate,Illinois,Central,Office Supplies,Accessories,1813.3,4,0.01,209.62
CA-2017-56167,2021-10-05,Same Day,Corporate,Texas,West,Furniture,Binders,3134.04,2,0.12,-32.33
CA-2015-53408,2017-10-15,Second Class,Home Office,California,Central,Technology,Binders,162.54,3,0.39,-32.19
CA-2018-62269,2022-04-15,Second Class,Corporate,Texas,West,Technology,Copiers,4849.76,1,0.12,673.06
CA-2018-58787,2017-07-08,Same Day,Consumer,Texas,South,Furniture,Accessories,4624.3,2,0.36,-1210.97
CA-2015-84441,2019-07-03,Same Day,Corporate,Texas,East,Technology,Accessories,4677.0,1,0.13,455.31
CA-2016-73483,2020-03-24,Same Day,Home Office,Texas,West,Office Supplies,Accessories,1831.37,8,0.2,-246.59
CA-2015-59153,2021-05-10,Standard Class,Home Office,Washington,Central,Furniture,Tables,2664.14,4,0.49,-560.18
CA-2015-37424,2018-11-25,Same Day,Consumer,California,South,Technology,Accessories,4771.11,3,0.12,-237.27
CA-2015-55004,2021-10-12,First Class,Consumer,Washington,Central,Furniture,Chairs,4512.71,1,0.19,399.64
CA-2015-98652,2019-06-07,Second Class,Home Office,New York,South,Furniture,Accessories,3953.32,2,0.15,89.75
CA-2018-66985,2018-04-16,Same Day,Home Office,Ohio,East,Technology,Chairs,2042.58,3,0.05,228.82
CA-2016-91061,2020-01-04,Same Day,Home Office,Texas,South,Office Supplies,Tables,2826.05,3,0.24,150.7
CA-2016-60861,2017-10-04,Standard Class,Consumer,Ohio,Central,Technology,Binders,3966.63,6,0.19,426.79
CA-2016-91905,2019-07-29,Standard Class,Home Office,Florida,Central,Technology,Chairs,1372.33,8,0.35,-188.63
CA-2016-75641,2021-07-27,Second Class,Home Office,Illinois,West,Office Supplies,Tables,3135.98,6,0.41,-1029.29
CA-2018-72768,2020-09-28,First Class,Consumer,Illinois,South,Technology,Accessories,4141.39,2,0.27,-387.04
CA-2017-67660,2020-12-19,Second Class,Corporate,Washington,Central,Technology,Tables,3540.2,2,0.02,574.54
CA-2017-59786,2018-07-25,Same Day,Corporate,Washington,West,Technology,Accessories,2402.61,7,0.31,-315.68
CA-2015-36015,2021-03-15,First Class,Home Office,Florida,East,Furniture,Copiers,2927.2,1,0.03,475.3
CA-2015-74881,2019-05-07,First Class,Corporate,Texas,Central,Furniture,Tables,4943.49,1,0.31,-1262.17
CA-2018-36289,2019-09-28,First Class,Corporate,Ohio,West,Furniture,Binders,3013.92,7,0.34,-338.14
CA-2018-13389,2020-04-20,First Class,Corporate,Ohio,Central,Technology,Chairs,3930.23,9,0.1,503.46
CA-2018-23629,2018-04-03,Second Class,Corporate,California,South,Office Supplies,Copiers,3635.76,5,0.41,-1203.92
CA-2017-36630,2019-07-07,Standard Class,Home Office,New York,West,Furniture,Binders,3510.44,1,0.46,-938.83
CA-2017-56163,2022-02-18,Standard Class,Corporate,Illinois,South,Office Supplies,Phones,3584.68,5,0.41,-781.14
CA-2018-21653,2019-04-13,Same Day,Corporate,New York,East,Technology,Accessories,2277.5,1,0.15,160.82
CA-2016-91941,2019-12-24,Standard Class,Consumer,California,South,Furniture,Chairs,2376.06,9,0.29,-519.53
CA-2016-43662,2019-04-19,Standard Class,Home Office,Washington,West,Technology,Binders,2344.64,4,0.46,-594.07
CA-2017-66446,2020-07-07,Standard Class,Consumer,Ohio,Central,Office Supplies,Chairs,175.94,9,0.16,-7.0
CA-2015-46877,2017-07-12,Standard Class,Consumer,Illinois,West,Furniture,Phones,1212.92,2,0.41,-282.91
CA-2017-25313,2021-08-06,Same Day,Home Office,New York,South,Furniture,Paper,781.27,7,0.0,190.11
CA-2018-20326,2018-09-08,Second Class,Corporate,Washington,South,Furniture,Accessories,4433.36,2,0.0,1003.76
CA-2018-11560,2022-06-19,First Class,Consumer,California,Central,Furniture,Accessories,1382.1,4,0.38,-415.01
CA-2019-93186,2018-02-10,Standard Class,Home Office,New York,East,Office Supplies,Tables,700.83,6,0.38,-127.69
CA-2016-41890,2021-10-16,Second Class,Corporate,Ohio,West,Furniture,Accessories,607.64,2,0.39,-59.38
CA-2018-80316,2021-11-13,Standard Class,Home Office,Texas,Central,Technology,Accessories,3502.95,2,0.47,-1333.95
CA-2019-12356,2019-08-01,Standard Class,Consumer,Washington,Central,Furniture,Binders,40.36,2,0.06,8.2
CA-2017-99899,2018-12-22,First Class,Corporate,California,Central,Office Supplies,Copiers,2361.81,3,0.12,249.49
CA-2016-85717,2017-04-03,First Class,Corporate,New York,West,Furniture,Accessories,603.17,5,0.45,-124.55
CA-2016-26082,2018-03-06,First Class,Home Office,Ohio,West,Office Supplies,Accessories,4249.82,9,0.09,129.58
CA-2019-12920,2018-10-16,Standard Class,Corporate,Texas,West,Office Supplies,Phones,4792.67,6,0.34,-1044.94
CA-2017-70315,2020-12-28,Standard Class,Consumer,Texas,East,Technology,Copiers,4794.19,9,0.27,31.19
CA-2016-18946,2020-11-28,Standard Class,Consumer,California,Central,Furniture,Phones,2215.4,5,0.04,221.45
CA-2017-55500,2018-03-10,First Class,Consumer,Florida,South,Furniture,Chairs,3226.13,6,0.14,-239.53
CA-2019-26309,2020-02-10,Same Day,Home Office,Ohio,South,Furniture,Chairs,3002.52,8,0.26,-179.7
CA-2015-40027,2022-05-07,Second Class,Corporate,Ohio,Central,Technology,Accessories,1756.69,3,0.43,-612.73
CA-2015-82541,2018-01-10,Same Day,Corporate,Illinois,South,Technology,Accessories,2225.88,2,0.35,-224.48
CA-2019-69321,2019-12-19,Standard Class,Corporate,California,East,Office Supplies,Tables,330.98,3,0.31,-32.95
CA-2019-84131,2019-12-03,Standard Class,Consumer,Texas,East,Office Supplies,Chairs,3980.54,9,0.25,74.36
CA-2019-88339,2017-07-26,Same Day,Corporate,Texas,West,Office Supplies,Binders,1211.61,6,0.15,116.57
CA-2018-35963,2019-02-19,Standard Class,Consumer,California,West,Technology,Accessories,2308.03,4,0.06,41.61
CA-2018-49063,2020-08-12,Second Class,Corporate,Florida,West,Technology,Binders,2408.3,3,0.2,-131.81
CA-2016-90818,2020-02-16,Standard Class,Consumer,Illinois,West,Technology,Accessories,2807.95,2,0.01,656.05
CA-2015-82099,2018-06-16,Second Class,Corporate,New York,West,Office Supplies,Binders,4091.2,4,0.11,181.38
CA-2016-41860,2020-05-30,Same Day,Home Office,California,South,Technology,Paper,3462.49,9,0.22,253.08
CA-2016-32015,2017-06-15,Same Day,Home Office,Illinois,South,Office Supplies,Binders,3318.68,4,0.21,79.43
CA-2018-53585,2018-10-05,Standard Class,Consumer,Ohio,West,Office Supplies,Copiers,2638.46,5,0.02,89.38
CA-2016-86707,2020-03-25,Second Class,Consumer,Illinois,East,Furniture,Chairs,488.82,8,0.29,-9.78
CA-2016-39426,2020-04-22,Standard Class,Corporate,Washington,South,Furniture,Accessories,2016.02,2,0.27,-392.72
CA-2017-55241,2017-03-31,First Class,Corporate,Texas,East,Furniture,Chairs,4787.01,3,0.04,216.04
CA-2019-58364,2020-01-23,First Class,Home Office,New York,East,Office Supplies,Copiers,4977.78,6,0.47,-1176.63
CA-2016-94878,2017-01-13,First Class,Corporate,California,Central,Furniture,Copiers,3655.19,7,0.05,790.41
CA-2015-37490,2019-08-31,First Class,Consumer,Texas,Central,Furniture,Binders,1145.3,4,0.43,-281.64
CA-2016-29975,2022-02-01,Standard Class,Consumer,Washington,West,Furniture,Phones,518.43,1,0.0,63.38
CA-2018-33279,2019-03-16,First Class,Consumer,Washington,East,Technology,Phones,2079.67,7,0.44,-628.42
CA-2016-76061,2019-08-03,Second Class,Consumer,Texas,South,Office Supplies,Copiers,4284.29,9,0.01,538.63
CA-2016-43142,2019-01-12,Same Day,Consumer,Florida,Central,Furniture,Phones,3612.1,1,0.38,-896.99
CA-2019-74324,2022-02-01,Same Day,Home Office,Illinois,Central,Technology,Accessories,4420.62,1,0.18,-306.23
CA-2019-14648,2022-01-02,First Class,Home Office,California,East,Technology,Tables,3082.72,1,0.37,-517.23
CA-2018-80135,2021-01-01,First Class,Consumer,California,Central,Technology,Paper,660.34,7,0.2,49.59
CA-2015-79350,2021-04-11,First Class,Corporate,California,Central,Furniture,Binders,582.83,9,0.04,50.57
CA-2015-71272,2021-05-30,Standard Class,Consumer,Texas,South,Technology,Tables,249.53,3,0.38,-70.7
CA-2015-77649,2022-06-15,Same Day,Home Office,Ohio,East,Office Supplies,Phones,2839.73,8,0.04,623.73
CA-2017-23760,2019-05-26,First Class,Consumer,Florida,Central,Technology,Binders,1222.0,9,0.46,-274.41
CA-2018-71367,2022-05-14,Second Class,Home Office,New York,East,Technology,Tables,3674.57,3,0.03,928.6
CA-2018-22588,2022-01-09,First Class,Home Office,Washington,Central,Technology,Chairs,3434.39,3,0.24,-510.42
CA-2017-62233,2020-03-19,Same Day,Consumer,Texas,South,Technology,Phones,1597.37,1,0.36,-437.58
CA-2017-43397,2018-10-22,First Class,Consumer,Ohio,East,Office Supplies,Tables,892.24,2,0.2,-13.06
CA-2016-81260,2019-10-29,Same Day,Corporate,New York,Central,Furniture,Accessories,520.98,7,0.11,48.77
CA-2016-86619,2019-11-19,First Class,Home Office,Washington,South,Office Supplies,Chairs,3689.2,3,0.38,-774.57
CA-2015-52240,2017-10-23,Second Class,Corporate,Washington,Central,Office Supplies,Phones,2257.7,7,0.39,-429.55
CA-2019-89530,2019-09-13,First Class,Consumer,Florida,East,Furniture,Paper,1624.41,5,0.46,-592.76
CA-2018-98576,2019-07-15,Second Class,Home Office,Illinois,Central,Technology,Copiers,4284.7,8,0.19,-86.11
CA-2015-92495,2021-10-11,Second Class,Corporate,California,East,Furniture,Phones,2972.13,5,0.25,-105.44
CA-2018-95112,2018-10-02,First Class,Corporate,New York,East,Furniture,Accessories,2594.83,3,0.18,-56.63
CA-2017-65204,2017-12-06,Second Class,Corporate,Texas,Central,Office Supplies,Paper,3719.46,9,0.13,334.24
CA-2019-25563,2018-09-20,Standard Class,Consumer,New York,South,Furniture,Paper,4079.76,7,0.38,-886.13
CA-2019-19847,2018-03-15,First Class,Consumer,Illinois,West,Technology,Paper,3433.51,5,0.17,-125.67
CA-2018-89671,2020-03-13,First Class,Consumer,California,South,Office Supplies,Binders,2205.63,7,0.21,-185.49
CA-2018-93310,2019-07-31,Second Class,Home Office,New York,South,Technology,Binders,1902.7,9,0.2,-89.95
CA-2018-93194,2019-04-10,Second Class,Consumer,Illinois,Central,Office Supplies,Copiers,3860.61,5,0.36,-1174.5
CA-2019-44707,2021-11-06,First Class,Home Office,Texas,South,Technology,Paper,2594.36,7,0.46,-630.09
CA-2016-91537,2018-06-03,Standard Class,Corporate,Florida,South,Furniture,Copiers,3524.89,9,0.33,-242.24
CA-2015-57614,2019-09-03,Second Class,Corporate,Ohio,West,Furniture,Chairs,4453.09,1,0.24,-451.29
CA-2019-10281,2019-12-05,Second Class,Consumer,Washington,South,Furniture,Paper,4580.29,4,0.39,-1504.59
CA-2019-90896,2019-08-13,Same Day,Corporate,Texas,West,Technology,Tables,1395.8,1,0.32,-32.53
CA-2017-96213,2020-06-16,Standard Class,Consumer,California,Central,Office Supplies,Paper,947.57,8,0.03,81.42
CA-2019-38404,2019-08-10,Standard Class,Home Office,Washington,West,Office Supplies,Binders,1313.82,3,0.05,41.59
CA-2017-39856,2019-08-02,First Class,Corporate,Ohio,East,Office Supplies,Binders,3759.35,2,0.02,460.29
CA-2015-74178,2017-06-04,Standard Class,Consumer,Texas,East,Furniture,Tables,1856.59,4,0.23,8.61
CA-2018-51235,2020-04-19,First Class,Corporate,Texas,West,Technology,Tables,875.21,3,0.41,-250.77
CA-2019-45057,2020-05-23,Same Day,Corporate,Texas,East,Office Supplies,Phones,500.94,5,0.16,16.87
CA-2017-75661,2017-03-29,Standard Class,Consumer,Texas,Central,Technology,Chairs,1643.29,8,0.19,-59.34
CA-2016-55272,2020-07-03,Second Class,Corporate,Washington,East,Office Supplies,Chairs,689.32,8,0.45,-255.43
CA-2016-71212,2021-03-15,Same Day,Corporate,California,West,Furniture,Chairs,790.3,7,0.42,-227.15
CA-2015-25398,2020-01-02,First Class,Corporate,Ohio,Central,Technology,Accessories,3422.58,8,0.33,-338.09
CA-2017-78785,2019-07-20,Same Day,Corporate,Illinois,East,Office Supplies,Binders,108.46,5,0.13,7.92
CA-2018-89141,2017-06-28,First Class,Home Office,New York,Central,Office Supplies,Chairs,596.59,6,0.06,11.9
CA-2018-49062,2017-07-31,Same Day,Corporate,Florida,West,Office Supplies,Phones,4223.38,8,0.01,341.38
CA-2019-88131,2022-01-03,First Class,Corporate,Ohio,East,Office Supplies,Phones,4226.12,1,0.05,676.95
CA-2016-53753,2020-06-11,Standard Class,Consumer,New York,Central,Furniture,Chairs,1652.92,6,0.15,170.84
CA-2018-14470,2018-04-10,Second Class,Home Office,New York,Central,Office Supplies,Tables,448.89,6,0.28,-64.03
